place_id,value,time,type,id,device_id
2,1.0,2016-06-16T10:29:57,movement,69551,1210115
2,1.0,2016-06-16T10:29:58,movement,69552,1210115
2,1.0,2016-06-16T10:30:02,movement,69553,1210115
2,1.0,2016-06-16T10:30:03,movement,69554,1210115
2,0.0,2016-06-16T10:30:28,closed,69555,1210110
2,1.0,2016-06-16T10:30:32,closed,69556,1210110
2,1.0,2016-06-16T10:30:40,movement,69557,1210115
2,1.0,2016-06-16T10:30:41,movement,69558,1210115
2,1.0,2016-06-16T10:30:45,movement,69559,1210115
2,1.0,2016-06-16T10:30:46,movement,69560,1210115
2,1.0,2016-06-16T10:30:36,closed,69561,1210110
2,1.0,2016-06-16T10:30:51,movement,69563,1210115
2,1.0,2016-06-16T10:30:52,movement,69564,1210115
2,1.0,2016-06-16T10:30:52,movement,69565,1210115
2,1.0,2016-06-16T10:30:59,movement,69566,1210115
2,1.0,2016-06-16T10:31,movement,69567,1210115
2,1.0,2016-06-16T10:31:04,movement,69568,1210115
2,1.0,2016-06-16T10:31:05,movement,69569,1210115
2,1.0,2016-06-16T10:32:17,movement,69574,1210115
2,1.0,2016-06-16T10:32:18,movement,69575,1210115
2,1.0,2016-06-16T10:32:22,movement,69577,1210115
2,1.0,2016-06-16T10:32:23,movement,69578,1210115
2,1.0,2016-06-16T10:32:28,movement,69579,1210115
2,1.0,2016-06-16T10:32:29,movement,69580,1210115
2,1.0,2016-06-16T10:32:33,movement,69581,1210115
2,1.0,2016-06-16T10:32:34,movement,69582,1210115
2,0.0,2016-06-16T10:32:53,closed,69585,1210110
2,1.0,2016-06-16T10:32:56,closed,69586,1210110
2,1.0,2016-06-16T10:32:56,closed,69587,1210110
5,1.0,2016-06-16T10:35:34,movement,69598,1210143
5,0.0,2016-06-16T10:35:29,closed,69599,1210111
5,1.0,2016-06-16T10:35:33,closed,69601,1210111
5,1.0,2016-06-16T10:35:35,movement,69610,1210143
5,1.0,2016-06-16T10:35:40,movement,69611,1210143
5,1.0,2016-06-16T10:36:19,movement,69612,1210143
5,1.0,2016-06-16T10:36:20,movement,69613,1210143
5,1.0,2016-06-16T10:36:24,movement,69614,1210143
5,1.0,2016-06-16T10:36:25,movement,69615,1210143
5,1.0,2016-06-16T10:36:30,movement,69616,1210143
5,1.0,2016-06-16T10:36:35,movement,69619,1210143
5,1.0,2016-06-16T10:36:36,movement,69620,1210143
5,0.0,2016-06-16T10:36:54,closed,69621,1210111
5,0.0,2016-06-16T10:36:55,closed,69622,1210111
5,1.0,2016-06-16T10:36:58,closed,69623,1210111
2,1.0,2016-06-16T10:40:03,movement,69637,1210115
2,1.0,2016-06-16T10:40:04,movement,69638,1210115
2,1.0,2016-06-16T10:40:10,movement,69639,1210115
2,1.0,2016-06-16T10:40:10,movement,69640,1210115
2,1.0,2016-06-16T10:40:15,movement,69641,1210115
2,1.0,2016-06-16T10:40:16,movement,69642,1210115
2,0.0,2016-06-16T10:39:54,closed,69643,1210110
2,0.0,2016-06-16T10:39:55,closed,69644,1210110
2,1.0,2016-06-16T10:39:59,closed,69645,1210110
2,1.0,2016-06-16T10:40:21,movement,69646,1210115
2,1.0,2016-06-16T10:40:22,movement,69647,1210115
2,1.0,2016-06-16T10:40:26,movement,69648,1210115
2,1.0,2016-06-16T10:40:27,movement,69649,1210115
2,1.0,2016-06-16T10:41:15,movement,69650,1210115
2,1.0,2016-06-16T10:41:16,movement,69651,1210115
5,0.0,2016-06-16T10:41:07,movement,69652,1210143
5,0.0,2016-06-16T10:41:08,movement,69653,1210143
2,1.0,2016-06-16T10:41:25,movement,69656,1210115
2,1.0,2016-06-16T10:41:26,movement,69657,1210115
2,1.0,2016-06-16T10:46:37,movement,69763,1210115
2,1.0,2016-06-16T10:46:38,movement,69764,1210115
2,1.0,2016-06-16T10:47:07,movement,69769,1210115
2,1.0,2016-06-16T10:47:08,movement,69770,1210115
2,1.0,2016-06-16T10:47:32,movement,69777,1210115
2,1.0,2016-06-16T10:47:33,movement,69778,1210115
2,1.0,2016-06-16T10:47:37,movement,69779,1210115
2,1.0,2016-06-16T10:47:38,movement,69780,1210115
2,1.0,2016-06-16T10:47:43,movement,69781,1210115
2,1.0,2016-06-16T10:47:44,movement,69783,1210115
2,1.0,2016-06-16T10:47:48,movement,69784,1210115
2,1.0,2016-06-16T10:47:49,movement,69785,1210115
2,1.0,2016-06-16T10:47:54,movement,69786,1210115
2,1.0,2016-06-16T10:47:55,movement,69787,1210115
2,1.0,2016-06-16T10:48,movement,69788,1210115
2,1.0,2016-06-16T10:48:01,movement,69789,1210115
2,1.0,2016-06-16T10:48:06,movement,69803,1210115
2,1.0,2016-06-16T10:48:07,movement,69804,1210115
2,1.0,2016-06-16T10:48:10,movement,69805,1210115
2,1.0,2016-06-16T10:48:11,movement,69806,1210115
2,1.0,2016-06-16T10:48:12,movement,69807,1210115
2,1.0,2016-06-16T10:48:18,movement,69808,1210115
2,1.0,2016-06-16T10:48:19,movement,69809,1210115
2,0.0,2016-06-16T10:48:34,closed,69818,1210110
2,0.0,2016-06-16T10:48:35,closed,69819,1210110
2,1.0,2016-06-16T10:48:37,closed,69820,1210110
2,1.0,2016-06-16T10:48:38,closed,69821,1210110
5,0.0,2016-06-16T10:50:49,movement,69832,1210143
5,0.0,2016-06-16T10:50:50,movement,69833,1210143
2,0.0,2016-06-16T10:53:02,movement,69836,1210115
2,0.0,2016-06-16T10:53:02,movement,69837,1210115
5,0.0,2016-06-10T06:45:27,closed,34823,1210111
5,0.0,2016-06-10T06:46:30,closed,34825,1210111
5,1.0,2016-06-10T06:46:32,closed,34826,1210111
5,1.0,2016-06-10T06:46:33,closed,34827,1210111
2,1.0,2016-06-10T06:48:53,movement,34840,1210115
2,1.0,2016-06-10T06:48:54,movement,34841,1210115
2,0.0,2016-06-16T10:53:42,closed,69840,1210110
2,0.0,2016-06-16T10:53:43,closed,69841,1210110
2,1.0,2016-06-16T10:53:46,closed,69842,1210110
2,1.0,2016-06-16T10:53:48,movement,69843,1210115
2,1.0,2016-06-16T10:43:06,movement,69696,1210115
2,1.0,2016-06-16T10:43:07,movement,69697,1210115
2,1.0,2016-06-16T10:43:12,movement,69698,1210115
2,1.0,2016-06-16T10:43:13,movement,69699,1210115
2,1.0,2016-06-16T10:43:19,movement,69700,1210115
2,1.0,2016-06-16T10:43:20,movement,69701,1210115
2,1.0,2016-06-16T10:43:24,movement,69702,1210115
2,1.0,2016-06-16T10:43:25,movement,69703,1210115
2,1.0,2016-06-16T10:43:29,movement,69704,1210115
2,1.0,2016-06-16T10:43:30,movement,69705,1210115
5,1.0,2016-06-16T10:43:06,movement,69706,1210143
5,1.0,2016-06-16T10:43:30,movement,69707,1210143
5,1.0,2016-06-16T10:43:31,movement,69708,1210143
2,1.0,2016-06-16T10:43:44,movement,69715,1210115
2,1.0,2016-06-16T10:43:45,movement,69716,1210115
2,1.0,2016-06-16T10:43:50,movement,69717,1210115
2,1.0,2016-06-16T10:43:51,movement,69718,1210115
5,1.0,2016-06-16T10:43:37,movement,69719,1210143
5,1.0,2016-06-16T10:43:38,movement,69720,1210143
5,0.0,2016-06-16T10:43:52,closed,69721,1210111
5,0.0,2016-06-16T10:43:53,closed,69722,1210111
5,1.0,2016-06-16T10:43:54,closed,69723,1210111
5,1.0,2016-06-16T10:43:55,closed,69724,1210111
2,1.0,2016-06-16T10:43:56,movement,69725,1210115
2,1.0,2016-06-16T10:43:57,movement,69726,1210115
2,1.0,2016-06-16T10:44:09,movement,69727,1210115
2,1.0,2016-06-16T10:44:10,movement,69728,1210115
2,1.0,2016-06-16T10:44:17,movement,69729,1210115
2,1.0,2016-06-16T10:44:18,movement,69730,1210115
2,1.0,2016-06-16T10:44:29,movement,69731,1210115
2,1.0,2016-06-16T10:44:30,movement,69733,1210115
2,1.0,2016-06-16T10:44:37,movement,69734,1210115
2,1.0,2016-06-16T10:44:38,movement,69735,1210115
2,1.0,2016-06-16T10:44:45,movement,69736,1210115
2,1.0,2016-06-16T10:44:46,movement,69737,1210115
2,1.0,2016-06-16T10:45:04,movement,69738,1210115
2,1.0,2016-06-16T10:45:05,movement,69739,1210115
2,1.0,2016-06-16T10:45:10,movement,69740,1210115
2,1.0,2016-06-16T10:45:11,movement,69741,1210115
2,1.0,2016-06-16T10:45:15,movement,69742,1210115
2,1.0,2016-06-16T10:45:16,movement,69743,1210115
2,1.0,2016-06-16T10:45:22,movement,69744,1210115
2,1.0,2016-06-16T10:45:23,movement,69745,1210115
2,1.0,2016-06-16T10:45:24,movement,69746,1210115
2,1.0,2016-06-16T10:45:28,movement,69747,1210115
2,1.0,2016-06-16T10:45:29,movement,69748,1210115
5,0.0,2016-06-16T10:45:18,closed,69749,1210111
5,0.0,2016-06-16T10:45:19,closed,69750,1210111
5,1.0,2016-06-16T10:45:20,closed,69751,1210111
5,1.0,2016-06-16T10:45:21,closed,69752,1210111
5,1.0,2016-06-16T10:46:12,movement,69759,1210143
5,1.0,2016-06-16T10:46:18,movement,69760,1210143
5,0.0,2016-06-16T10:46:30,closed,69761,1210111
5,0.0,2016-06-16T10:46:31,closed,69762,1210111
4,1.0,2016-06-16T11:05:38,closed,69986,1210105
5,1.0,2016-06-16T11:05:57,movement,69987,1210143
5,1.0,2016-06-16T11:05:57,movement,69988,1210143
5,1.0,2016-06-16T11:06:07,movement,69989,1210143
5,1.0,2016-06-16T11:06:08,movement,69990,1210143
5,1.0,2016-06-16T11:06:19,movement,69991,1210143
5,1.0,2016-06-16T11:06:20,movement,69992,1210143
4,1.0,2016-06-16T11:06:39,movement,69993,1213102
4,1.0,2016-06-16T11:06:40,movement,69994,1213102
4,1.0,2016-06-16T11:06:44,movement,69995,1213102
4,1.0,2016-06-16T11:06:45,movement,69996,1213102
5,1.0,2016-06-16T11:06:29,movement,69997,1210143
5,1.0,2016-06-16T11:06:30,movement,69998,1210143
5,1.0,2016-06-16T11:06:35,movement,69999,1210143
5,1.0,2016-06-16T11:06:38,movement,70000,1210143
4,1.0,2016-06-16T11:06:49,movement,70001,1213102
4,1.0,2016-06-16T11:06:50,movement,70002,1213102
4,1.0,2016-06-16T11:06:54,movement,70003,1213102
4,1.0,2016-06-16T11:07,movement,70004,1213102
4,1.0,2016-06-16T11:07,movement,70005,1213102
4,1.0,2016-06-16T11:07:01,movement,70006,1213102
5,1.0,2016-06-16T11:06:50,movement,70007,1210143
5,1.0,2016-06-16T11:12:46,movement,70106,1210143
5,1.0,2016-06-10T07:07:58,movement,34987,1210143
5,1.0,2016-06-10T07:08:16,movement,34988,1210143
5,1.0,2016-06-10T07:08:17,movement,34989,1210143
5,0.0,2016-06-10T07:07:52,closed,34990,1210111
5,1.0,2016-06-10T07:09:45,movement,35029,1210143
2,1.0,2016-06-16T10:53:48,movement,69844,1210115
2,1.0,2016-06-16T10:53:49,movement,69845,1210115
2,1.0,2016-06-16T10:53:53,movement,69846,1210115
2,1.0,2016-06-16T10:53:54,movement,69847,1210115
2,1.0,2016-06-16T10:53:58,movement,69848,1210115
2,1.0,2016-06-16T10:53:59,movement,69849,1210115
2,1.0,2016-06-16T10:54:03,movement,69850,1210115
2,1.0,2016-06-16T10:54:04,movement,69851,1210115
2,1.0,2016-06-16T10:55:04,movement,69853,1210115
2,1.0,2016-06-16T10:55:05,movement,69854,1210115
4,1.0,2016-06-16T10:55:57,movement,69866,1213102
4,0.0,2016-06-16T10:55:50,closed,69867,1210105
4,1.0,2016-06-16T10:55:53,closed,69868,1210105
4,1.0,2016-06-16T10:55:58,movement,69875,1213102
4,1.0,2016-06-16T10:56:01,movement,69876,1213102
4,1.0,2016-06-16T10:56:03,movement,69877,1213102
4,1.0,2016-06-16T10:56:11,movement,69878,1213102
4,1.0,2016-06-16T10:56:12,movement,69879,1213102
2,1.0,2016-06-16T10:56:31,movement,69884,1210115
2,1.0,2016-06-16T10:56:33,movement,69885,1210115
4,1.0,2016-06-16T10:56:17,movement,69886,1213102
4,1.0,2016-06-16T10:56:18,movement,69887,1213102
4,1.0,2016-06-16T10:56:29,movement,69888,1213102
4,1.0,2016-06-16T10:56:30,movement,69889,1213102
4,1.0,2016-06-16T10:56:34,movement,69890,1213102
4,1.0,2016-06-16T10:56:35,movement,69895,1213102
4,1.0,2016-06-16T10:56:40,movement,69896,1213102
4,1.0,2016-06-16T10:56:41,movement,69897,1213102
4,1.0,2016-06-16T10:56:46,movement,69898,1213102
4,1.0,2016-06-16T10:56:47,movement,69899,1213102
4,1.0,2016-06-16T10:56:51,movement,69900,1213102
4,1.0,2016-06-16T10:56:53,movement,69901,1213102
4,0.0,2016-06-16T10:57,closed,69912,1210105
4,1.0,2016-06-16T10:57:03,closed,69913,1210105
4,1.0,2016-06-16T10:57:04,closed,69914,1210105
2,1.0,2016-06-16T10:57:33,movement,69915,1210115
2,1.0,2016-06-16T10:57:34,movement,69916,1210115
2,1.0,2016-06-16T10:59:19,movement,69923,1210115
2,1.0,2016-06-16T10:59:20,movement,69924,1210115
2,1.0,2016-06-16T11:00:31,movement,69930,1210115
2,1.0,2016-06-16T11:00:33,movement,69931,1210115
2,1.0,2016-06-16T11:00:33,movement,69932,1210115
2,1.0,2016-06-16T11:00:50,movement,69933,1210115
2,1.0,2016-06-16T11:00:51,movement,69934,1210115
2,1.0,2016-06-16T11:01:09,movement,69935,1210115
2,1.0,2016-06-16T11:01:10,movement,69936,1210115
4,0.0,2016-06-16T11:01:21,movement,69937,1213102
4,0.0,2016-06-16T11:01:22,movement,69938,1213102
2,1.0,2016-06-16T11:02:10,movement,69941,1210115
2,1.0,2016-06-16T11:02:10,movement,69942,1210115
2,1.0,2016-06-16T11:02:28,movement,69943,1210115
2,1.0,2016-06-16T11:02:29,movement,69944,1210115
2,1.0,2016-06-16T11:03:04,movement,69945,1210115
2,1.0,2016-06-16T11:03:06,movement,69946,1210115
2,1.0,2016-06-16T11:03:15,movement,69947,1210115
2,1.0,2016-06-16T11:03:16,movement,69948,1210115
2,1.0,2016-06-16T11:04:08,movement,69955,1210115
2,1.0,2016-06-16T11:04:09,movement,69956,1210115
2,1.0,2016-06-16T11:04:18,movement,69957,1210115
2,1.0,2016-06-16T11:04:19,movement,69958,1210115
5,0.0,2016-06-16T11:04:13,closed,69959,1210111
5,0.0,2016-06-16T11:04:14,closed,69960,1210111
